4377869000000,-0.95,0.0,-0.8769977491340072,-0.024561619128080726,-0.01907399188563967,4.000718116760254,-0.23672082,-4.998864
4378126000000,-0.95,0.0,-0.8769977491340072,-0.02399873274923728,-0.019167809104105718,4.000992298126221,-0.2306785,-4.9988694
4378220000000,-0.9166666666666666,0.005555555555555556,0.9858552219993699,-0.029647502183563348,-0.018715434591127532,4.001018524169922,0.314054,-4.99786
4380820000000,-0.008333333333333333,-0.005555555555555556,-0.28948328122767725,0.6384911931206935,0.6374279718852709,4.0158843994140625,4.99893,-4.9670067
4380940000000,-0.03333333333333333,-0.011111111111111112,-0.3462144945371598,0.5738644687718589,0.4810286865038581,4.015018463134766,4.9958854,-4.950022
4381011000000,-0.05,-0.022222222222222223,-0.3888002244284296,0.4908063041680927,0.36331184422816176,4.0136003494262695,4.9972744,-4.9300094
4381124000000,-0.06666666666666667,-0.022222222222222223,-0.3993567985709149,0.4009836334903456,0.27018652837559215,4.011763095855713,4.987574,-4.9679747
4381206000000,-0.075,-0.027777777777777776,-0.4070457097329712,0.3137497158504019,0.18394891697172394,4.009653091430664,4.968571,-4.9474607
4381320000000,-0.08333333333333333,-0.027777777777777776,-0.4275577583149224,0.22894205756224323,0.09899690848534991,4.007434844970703,4.4386425,-4.906325
4381414000000,-0.09166666666666666,-0.027777777777777776,-0.45394862509884115,0.14412787739219085,0.016951709164459396,4.0052170753479,2.4982443,-4.8847017
4381525000000,-0.1,-0.027777777777777776,-0.44556563940235816,0.05780482355026985,-0.052658715800693374,4.003021717071533,-0.7400238,-4.8150134
4381619000000,-0.1,-0.022222222222222223,-0.4636612452979604,-0.02828488389982923,-0.09974396404150389,4.001051425933838,-3.235276,-4.5346193
4381708000000,-0.09166666666666666,-0.016666666666666666,-0.47233830086667605,-0.1112223038926886,-0.11139417788296109,3.9993479251861572,-3.5928771,-3.0765662
4381809000000,-0.09166666666666666,-0.016666666666666666,-0.5,-0.1865250839850034,-0.08832108815048206,3.997986078262329,-3.63517,0.7313353
4381921000000,-0.08333333333333333,-0.011111111111111112,-0.49077427237491095,-0.2416792442640008,-0.043770053353065684,3.996924877166748,-2.500621,4.4498024
4382019000000,-0.075,-0.011111111111111112,-0.5,-0.26023776529653714,0.008552856524919683,3.996066093444824,1.2563318,4.8613515
4382111000000,-0.06666666666666667,-0.011111111111111112,-0.509225727625089,-0.23575302077606444,0.04906711095719712,3.9954288005828857,3.6024177,4.8374567
4382221000000,-0.058333333333333334,-0.011111111111111112,-0.5,-0.18266268634119812,0.056839044264256636,3.994887590408325,3.8361802,4.3848004
4382313000000,-0.05,-0.011111111111111112,-0.5,-0.11646786152179722,0.03140253714899768,3.9944615364074707,2.904585,3.2689052
4382410000000,-0.05,-0.011111111111111112,-0.49077427237491095,-0.04846403029156281,-0.012450450914675391,3.9942069053649902,0.8024415,1.1719866
4382517000000,-0.05,-0.011111111111111112,-0.5181841893512968,0.009787286769624575,-0.05603571500886261,3.9941065311431885,-0.8772768,0.77084327
4382628000000,-0.05,-0.011111111111111112,-0.5181841893512968,0.05108486007914681,-0.08452455409681237,3.994157314300537,-1.6727054,0.98044324
4382718000000,-0.05,-0.005555555555555556,-0.5181841893512968,0.07964213475664485,-0.09349911856689058,3.99430513381958,-2.3599322,0.5944069
4382817000000,-0.05,-0.005555555555555556,-0.527661699133324,0.10159560096070502,-0.08487585628032096,3.994527816772461,-1.7725164,0.4909949
4382918000000,-0.05,0.0,-0.5363387547020396,0.11887680321294114,-0.06387460040760189,3.994814157485962,-1.6976733,-0.1839921
4383013000000,-0.058333333333333334,0.0,-0.527661699133324,0.1312746913135813,-0.03846495803389908,3.9951319694519043,-1.1375941,-2.1607125
4383112000000,-0.058333333333333334,0.0,-0.5460513749011587,0.1335268086012877,-0.012530834763602046,3.9954607486724854,0.062337212,-2.2650287
4383218000000,-0.058333333333333334,0.0,-0.5460513749011587,0.11920817144214076,0.00895306262653177,3.995771884918213,0.6296211,-2.496046
4383314000000,-0.06666666666666667,0.0,-0.5460513749011587,0.09197895685953308,0.02108925648651172,3.9959752559661865,0.744955,-3.819613
4383417000000,-0.06666666666666667,0.0,-0.5460513749011587,0.053648360185758845,0.024547330500775875,3.996060609817505,1.1193,-3.4597363
4383524000000,-0.075,0.0,-0.5460513749011587,0.003280179467765163,0.022089593415429064,3.9960148334503174,0.80201614,-4.167836
