2125686000000,0.075,0.027777777777777776,0.5363387547020396,0.004588569935387301,0.0004138849386709013,3.995086669921875,1.4199376,0.2921577,0.174395
2125904000000,0.075,0.027777777777777776,0.5363387547020396,0.0045312263410721134,0.0009943179514815548,3.9950907230377197,1.425868,0.32769856,0.24628332
2125955000000,0.075,0.022222222222222223,0.5363387547020396,0.0044302763661170285,0.0011625397120789186,3.9951019287109375,2.2566981,0.40322676,1.1565096
2126058000000,0.08333333333333333,0.027777777777777776,0.5460513749011587,0.0056070358401720055,-0.005483431286503502,3.995093584060669,0.71725047,0.52347726,-1.1526499
2126151000000,0.075,0.027777777777777776,0.5363387547020396,0.00919624756206051,-0.024402699426046382,3.9950788021087646,1.4877548,-0.42032444,-1.6123936
2126252000000,0.08333333333333333,0.027777777777777776,0.5460513749011587,0.014204034689183522,-0.043861462515628065,3.995014190673828,0.9259696,-0.61762303,-3.640749
2126348000000,0.075,0.03333333333333333,0.5460513749011587,0.015156544084017077,-0.06478844054199998,3.9949147701263428,0.8146811,-1.3557355,-3.0062473
2126439000000,0.075,0.03333333333333333,0.5544343605976417,0.010700340923764866,-0.0835673766941295,3.994793653488159,1.2133698,-1.5422512,-3.600514
2126548000000,0.075,0.03333333333333333,0.5643644055003573,-0.0015279313225434168,-0.1009234873270531,3.9947097301483154,1.4333307,-1.6377254,-4.239996
2126656000000,0.075,0.03888888888888889,0.5704465749545545,-0.02004392163408542,-0.11963611017046033,3.9946346282958984,1.2614219,-1.7383385,-5.205432
2126749000000,0.075,0.044444444444444446,0.5724422416850776,-0.04261138615802927,-0.14066014846297348,3.994516372680664,1.4730948,-1.7845609,-6.495285
2126848000000,0.075,0.044444444444444446,0.6006432014290851,-0.06736781064840394,-0.16265803495591136,3.9943573474884033,1.9755147,-1.5949706,-6.3559127
2126949000000,0.075,0.05,0.6006432014290851,-0.09282189656323792,-0.18723807293095052,3.99418044090271,1.4750899,-0.9968252,-6.7230854
2127054000000,0.08333333333333333,0.06111111111111111,0.6220072223352615,-0.11725430273945399,-0.21541654910048288,3.9939868450164795,0.7333405,-0.31534845,-7.6928144
