1663155567142918586,0.05357142857142857,-0.008442738062338941,-0.0996359868511071,6.959934234619141,0.9006269772847494,0.9341281255086263,0.7204790910085043,0.3890376855791868,-0.6877142451688338,47.55832062639245
1663155567624250411,0.05357142857142857,-0.010157964004988824,-0.06579540560345776,6.9680891036987305,0.9829999605814616,0.7765556971232096,0.5602778196334839,0.31246806333217025,-0.5344104358044861,47.54766211619265
1663155567634373903,0.05357142857142857,-0.01357916205128128,-0.06579540560345776,6.9680891036987305,0.9865414301554362,0.7189559936523438,0.5007745424906412,0.31246806333217025,-0.5344104358044861,47.54766211619265
1663155567685596466,0.08928571428571429,-0.01861920393329876,-0.06428457178861928,6.967333793640137,0.9896288712819418,0.9811455408732096,0.8303349812825521,0.29141500128486003,-0.553014234704112,47.5516042737086
1663155567740794658,0.08333333333333333,-0.008487760676999932,-0.06405912329673914,6.9667463302612305,0.9873032569885254,0.9716142813364664,0.8703392346700033,0.2634363408625683,-0.5603918350769799,47.54681517273556
1663155567906309604,0.09523809523809523,-0.02200202576628843,-0.056623750334825446,6.966466903686523,0.9887188275655111,0.9870063463846842,0.8450682957967123,0.2656957816695693,-0.5707124643562808,47.53085757410469
1663155567989992618,0.10714285714285714,-0.018569844171525712,-0.03409920871516932,6.9649457931518555,0.9822355111440023,0.9927755991617838,0.8902101516723633,0.3345106490354861,-0.6220041968153145,47.53145521565707
1663155568049372911,0.11904761904761904,-0.006754332998208036,-0.028274660599342555,6.965319633483887,0.976675271987915,0.9956448078155518,0.9347087542215983,0.33374541883113135,-0.6191861034524496,47.51682608881976
1663155568075186252,0.125,-0.0168378655558014,-0.03121386049707523,6.965282440185547,0.9591235319773356,0.9963246981302897,0.8600589434305826,0.30716676931918274,-0.6215488508706472,47.51505820818958
1663155568122523069,0.1130952380952381,-0.02031075827005553,-0.02416555836356845,6.9657392501831055,0.9720420042673746,0.9934144020080566,0.8546557426452637,0.24198862194727813,-0.5991785583827781,47.52660008952204
1663155568171854257,0.1130952380952381,-0.005079305296326216,-0.018210629586591795,6.965736389160156,0.9715787569681803,0.9940722783406576,0.9307265281677246,0.17762280462588023,-0.5561374098499045,47.50798896239863
1663155568218698501,0.10714285714285714,-0.011882189118145764,-0.008617682994073256,6.966753959655762,0.9770891666412354,0.9918390115102133,0.906468391418457,0.10840968742788872,-0.49399919469328263,47.49384022553294
1663155568265425920,0.09523809523809523,-0.03214227660049684,-0.004504388803553937,6.9676923751831055,0.97939666112264,0.9855473836263021,0.7482617696126302,0.016584988858732056,-0.45746451282288453,47.50479812569137
1663155568317968368,0.10119047619047619,-0.011913952269721051,0.0021825993707262465,6.9698591232299805,0.9767806529998779,0.9895744323730469,0.9011664390563965,-0.024570298198228747,-0.48262572021254596,47.479743853450906
1663155568356972217,0.10714285714285714,0.0,0.001237419256251096,6.970524787902832,0.9736730257670084,0.9919629096984863,0.9433553218841553,-0.07796385239830002,-0.5147116010557388,47.48093230636649
1663155568622859954,0.10714285714285714,-0.011882189118145764,0.04775928480710938,6.978150367736816,0.9820855458577474,0.9915374120076498,0.9021701018015543,-0.08878159138313069,-0.7899484455177807,47.40420992978459
1663155568664609909,0.10714285714285714,-0.02200202576628843,0.04513438122639681,6.977643966674805,0.9805589516957601,0.9923333326975504,0.844364325205485,-0.09059763018303618,-0.8125535969061723,47.37890521727454
1663155568709924697,0.11904761904761904,0.006790353382628053,0.04474971434522073,6.976366996765137,0.9761560757954916,0.9948674043019613,0.9417641162872314,-0.11031280224624397,-0.8301009220663663,47.36878173855973
1663155568755551338,0.125,-0.011850594860810304,0.05260343193323391,6.975786209106445,0.9785736401875814,0.9962674776713053,0.8744036356608073,-0.1054525712563001,-0.8363568061636674,47.36378773191159
1663155568797973871,0.1130952380952381,0.0016931337004396912,0.048792339890567596,6.975187301635742,0.9771749178568522,0.9933246771494547,0.9315972328186035,-0.12656923054678068,-0.8449965685769102,47.36523914711022
1663155568851879835,0.1130952380952381,0.01697250491347704,0.05154357893613029,6.974677085876465,0.9770325024922689,0.9909815788269043,0.9674255053202311,-0.16640727826970755,-0.8866649913822191,47.348530227670636
