638777000000,-0.2,-0.15183970600832927,0.6944315897201221,6.999634265899658,2.9894934,-2.5795574,0.2710197
638948000000,-0.2,-0.15183970600832927,0.6954902212186451,6.999844551086426,2.990398,-2.5964744,0.20993488
639000000000,-0.20555555555555555,-0.14948039229394885,0.6955371000439188,6.999898910522461,2.9912424,-2.5816183,0.36400017
639100000000,-0.20555555555555555,-0.14919847106462342,0.6853590747689566,6.999874114990234,2.9882367,-2.5185146,0.5531641
639195000000,-0.21666666666666667,-0.15595826075473854,0.6594473201524567,6.999932289123535,2.9840581,-2.3198638,1.3230739
639304000000,-0.21666666666666667,-0.15595826075473854,0.6247342958175682,7.000037670135498,2.9495556,-1.9123431,1.6248887
639398000000,-0.20555555555555555,-0.1588691676395606,0.5859070222878886,7.000170707702637,2.481329,-0.8405459,0.47623846
639497000000,-0.20555555555555555,-0.16320874192575982,0.5497001207225927,7.000268459320068,0.50689614,0.4210332,-1.4500391
639610000000,-0.19444444444444445,-0.1672941269709775,0.5242337101025476,7.00032377243042,-2.0754004,1.9154222,-3.7783875
639691000000,-0.18888888888888888,-0.16644624169711145,0.5162209664020524,7.000346660614014,-2.5772092,2.4245362,-4.3618956
639781000000,-0.18333333333333332,-0.15595826075473854,0.5299819019892402,7.000413417816162,-2.6475098,2.565909,-4.372877
639878000000,-0.17222222222222222,-0.14698014221296696,0.56159823245151,7.000425338745117,-2.591372,2.6085382,-4.152605
639978000000,-0.17222222222222222,-0.12895227244137714,0.6029011625577834,7.0003767013549805,-1.7245295,2.0413597,-3.267194
640082000000,-0.17222222222222222,-0.11784775622279808,0.6477168294728012,7.000283241271973,0.7431183,0.24824573,-1.994281
640178000000,-0.17222222222222222,-0.11799616973505699,0.6867985785516177,7.000156402587891,2.3270276,-1.3810779,-1.4155077
640313000000,-0.18333333333333332,-0.11837669555487211,0.7088998899673377,7.000089168548584,2.7802367,-2.1715705,-0.6307491
640386000000,-0.17777777777777778,-0.12029166377365025,0.7102488938487471,7.000071048736572,2.6597345,-1.946389,-1.1230371
640487000000,-0.18333333333333332,-0.11372003070470242,0.6948328810006648,7.0001420974731445,2.3627722,-1.5425406,-1.1300938
640583000000,-0.18333333333333332,-0.11148855748524795,0.6708776700371106,7.000241756439209,1.1716193,-0.3469031,-1.8280984
640676000000,-0.17777777777777778,-0.10903244472890208,0.6482352438498967,7.0003228187561035,-1.1937354,1.4900583,-3.1166005
640787000000,-0.17222222222222222,-0.1096738094015311,0.6380046863482872,7.000305652618408,-2.066495,2.2331333,-3.76826
640875000000,-0.16111111111111112,-0.10164468122694453,0.6480765204943842,7.000260353088379,-2.245976,2.5422273,-3.9359355
